_id,birthday_from_fb,gender_from_fb,age,gender,compress_age
100010060698369,1998,male,20,1,2
1782381583,1979,male,39,1,4
100015628746251,2002,female,16,0,1
100003171034036,1995,female,23,0,2
100001624332621,1984,female,34,0,4
100003184928468,1992,male,26,1,3
100020776608446,2003,male,15,1,1
100006510154186,1991,male,27,1,3
100006729515774,1985,male,33,1,4
100009962617738,2000,female,18,0,1
100017665479234,1998,female,20,0,2
100000039922995,1979,male,39,1,4
100004978563919,1990,female,28,0,3
100003800771022,2001,female,17,0,1
100004347339182,1988,female,30,0,3
100006931984428,1998,male,20,1,2
100025619836782,1997,female,21,0,2
100016955438022,1981,male,37,1,4
100002049910810,2000,female,18,0,1
100004828868097,1993,male,25,1,2
100006363996916,1982,male,36,1,4
100012682120922,2001,male,17,1,1
100002090428890,2004,female,14,0,1
100000265074608,1986,male,32,1,3
100004833282431,1998,male,20,1,2
100007043355451,1996,male,22,1,2
100021576639505,2003,male,15,1,1
546338775,1993,male,25,1,2
100025352471863,1998,male,20,1,2
100003869279056,1982,female,36,0,4
100008135914827,1991,male,27,1,3
100002172009434,1992,male,26,1,3
100001133862539,1992,male,26,1,3
100006806654162,2000,female,18,0,1
1700517159,1991,female,27,0,3
100000260555279,1990,male,28,1,3
1187802557,1981,female,37,0,4
100006765159333,2000,female,18,0,1
100006520804358,1994,female,24,0,2
100006793300879,1998,female,20,0,2
100004465182303,1992,male,26,1,3
100002972144441,1996,female,22,0,2
100013012307371,2002,male,16,1,1
100008767668750,1995,male,23,1,2
100009900887923,2000,female,18,0,1
100022472169048,1990,female,28,0,3
100011356268942,1999,female,19,0,2
100001468173231,1982,male,36,1,4
100007218270682,1996,male,22,1,2
100004258511776,1996,female,22,0,2
100010424954702,2001,male,17,1,1
100006436392037,2001,male,17,1,1
100010149040878,2000,female,18,0,1
1807585984,1996,female,22,0,2
100001853427365,1994,female,24,0,2
100001432950579,1997,male,21,1,2
100004066449082,1994,male,24,1,2
100000290348544,1999,male,19,1,2
100014765473111,2000,female,18,0,1
100003944012616,2003,female,15,0,1
100001407449066,1996,female,22,0,2
100010031918556,2000,female,18,0,1
100007338698520,1992,female,26,0,3
100004962331882,2001,male,17,1,1
100004630840220,1997,male,21,1,2
100000361728533,1990,female,28,0,3
100007639538590,1997,male,21,1,2
100011116280395,1990,female,28,0,3
100005283754289,2001,female,17,0,1
634532642,1986,female,32,0,3
100006896229791,2002,female,16,0,1
100012535026094,1990,female,28,0,3
100007301615647,2001,male,17,1,1
100011155173663,2000,female,18,0,1
100005659510925,1998,female,20,0,2
764104599,1982,male,36,1,4
100014381403135,2003,male,15,1,1
100003854245626,1994,male,24,1,2
100013894967145,1998,female,20,0,2
100001805116022,1998,female,20,0,2
100012164686392,1994,male,24,1,2
100002992318769,2003,female,15,0,1
100006462400580,1985,female,33,0,4
100010481256891,1997,female,21,0,2
100012796780311,1996,female,22,0,2
100003693578930,1996,female,22,0,2
100000091704854,1992,male,26,1,3
100003833064494,1985,female,33,0,4
1828292274,1991,male,27,1,3
100009385654225,2000,male,18,1,1
100003847224321,1988,female,30,0,3
100004073199920,1992,female,26,0,3
100011136075870,2000,female,18,0,1
100012534066867,2003,female,15,0,1
100006627405936,1994,male,24,1,2
100003112162005,1996,female,22,0,2
100004743120932,1991,male,27,1,3
100010668696804,2000,female,18,0,1
100003173989558,1985,male,33,1,4
100000948898383,1992,female,26,0,3
100014203418163,1995,female,23,0,2
100010852664817,1989,male,29,1,3
100009733898471,2002,female,16,0,1
100002247517991,1995,female,23,0,2
689972157,1985,male,33,1,4
100015293019421,2000,male,18,1,1
100001771178975,1991,female,27,0,3
100003150326848,1995,female,23,0,2
100007380725251,1986,male,32,1,3
100007145744535,1997,female,21,0,2
100025169469768,2003,female,15,0,1
100000780722621,1979,male,39,1,4
100009265374090,1995,female,23,0,2
100005059871204,1998,female,20,0,2
100004096233054,1999,male,19,1,2
100011666987390,1981,male,37,1,4
1697301597,1985,female,33,0,4
100002478092196,1986,female,32,0,3
100005549321667,2003,female,15,0,1
100002443474679,1987,male,31,1,3
100010412227117,1990,male,28,1,3
100014676069349,1985,female,33,0,4
100009129261350,1985,male,33,1,4
100001745005719,1992,male,26,1,3
100004424864470,1997,female,21,0,2
100022651264887,1983,male,35,1,4
100002579897618,1992,female,26,0,3
100003344541681,1986,male,32,1,3
100001091235889,1990,male,28,1,3
100006369090941,1998,female,20,0,2
100004213956705,1996,female,22,0,2
100013056858908,1981,female,37,0,4
100003835079010,1994,male,24,1,2
100004365612668,1997,female,21,0,2
100002935831593,1992,male,26,1,3
100014417353496,2000,female,18,0,1
100009513766946,2002,female,16,0,1
1307856521,1984,male,34,1,4
100007829863990,2003,male,15,1,1
100009492667479,1988,male,30,1,3
100005141163073,1990,male,28,1,3
100026511342279,1997,male,21,1,2
100011534078421,2001,female,17,0,1
100021614955161,1984,female,34,0,4
100003193582794,1996,male,22,1,2
100026576751518,2002,female,16,0,1
100005616695655,1991,female,27,0,3
100005372767514,1999,female,19,0,2
100004265923721,1996,female,22,0,2
100023681949231,1999,male,19,1,2
100007782601071,2002,female,16,0,1
100004275850621,1997,male,21,1,2
100009436519544,1995,male,23,1,2
100006668462662,2001,male,17,1,1
100030322808169,1980,male,38,1,4
100001644057783,1987,female,31,0,3
100025211437114,2005,female,13,0,1
100024368060400,2004,female,14,0,1
100008974361209,2001,female,17,0,1
100003733857670,1995,male,23,1,2
100003057691443,2000,female,18,0,1
100006443828168,2000,female,18,0,1
100004167674385,1985,male,33,1,4
100004546842347,1997,female,21,0,2
100008142546841,1987,female,31,0,3
100000291750594,1988,male,30,1,3
100002916937430,1985,male,33,1,4
100009453621612,1983,female,35,0,4
100001453966059,1981,male,37,1,4
100000291202440,1995,male,23,1,2
100006730781048,2001,male,17,1,1
100004243173084,1994,male,24,1,2
100002233173770,1996,female,22,0,2
100004964899437,1981,female,37,0,4
100003350642363,1998,female,20,0,2
100004532583469,1988,female,30,0,3
100004985746739,1998,male,20,1,2
100009171052895,2000,male,18,1,1
100004120171195,2000,female,18,0,1
1606435236,1989,male,29,1,3
100025427692669,2003,male,15,1,1
100006942941477,1993,female,25,0,2
100008112546500,2000,female,18,0,1
619435597,1988,male,30,1,3
100007007582667,1994,female,24,0,2
100002740082165,2001,male,17,1,1
100010983423982,1998,male,20,1,2
100004994733458,1999,male,19,1,2
100004270480979,1984,male,34,1,4
100004912965007,2000,male,18,1,1
100003958488686,1998,male,20,1,2
100004045955964,1999,male,19,1,2
1039475334,1987,female,31,0,3
1611335281,1991,female,27,0,3
100022137818604,2002,female,16,0,1
100009258171828,1990,male,28,1,3
100030588372933,1999,male,19,1,2
100003703381434,1994,female,24,0,2
100003389589410,2000,female,18,0,1
100008261851392,1991,male,27,1,3
1788101027,1992,female,26,0,3
100001535065588,1992,female,26,0,3
100004134784415,1982,male,36,1,4
100004067590454,1992,male,26,1,3
100024608830203,1985,female,33,0,4
100008463493653,2002,female,16,0,1
100001707157886,2000,female,18,0,1
100006242620242,2004,female,14,0,1
100009773384823,1996,male,22,1,2
100003034651051,1993,male,25,1,2
100021449611812,1985,male,33,1,4
100007286288390,1988,male,30,1,3
100005367424186,1997,male,21,1,2
100004503602408,1995,female,23,0,2
1216746,1984,female,34,0,4
100009865155009,1999,female,19,0,2
100010153081684,1990,male,28,1,3
100015796173774,2001,female,17,0,1
100005942017877,1996,female,22,0,2
100004392125199,2000,female,18,0,1
100007927240700,2000,female,18,0,1
100009194514040,2003,female,15,0,1
100001754091016,2000,female,18,0,1
1802240234,1983,female,35,0,4
100012512354694,1982,male,36,1,4
100009712862441,1991,female,27,0,3
606677821,1998,male,20,1,2
100004062437556,1998,male,20,1,2
100001878608349,1992,female,26,0,3
100001681498104,1987,female,31,0,3
100003820099176,2002,female,16,0,1
100000118647234,1981,female,37,0,4
100003857577565,1982,male,36,1,4
100000454596020,1986,male,32,1,3
100014485748227,1997,male,21,1,2
100000071611857,1990,male,28,1,3
100021866982693,2003,female,15,0,1
100017121469059,2001,male,17,1,1
100007767996390,1979,male,39,1,4
100006725224732,2002,female,16,0,1
1314892208,1992,male,26,1,3
1713735180,1994,male,24,1,2
100002841174494,1982,female,36,0,4
100008089834423,1998,male,20,1,2
100021955579409,1980,female,38,0,4
100027591187573,2003,female,15,0,1
100010619503450,1987,male,31,1,3
100001489898277,1991,male,27,1,3
100004378801922,1982,male,36,1,4
100003773717791,1983,male,35,1,4
100003918761328,1988,female,30,0,3
100005160092723,2000,male,18,1,1
100022595355289,2000,female,18,0,1
100004540625840,1996,female,22,0,2
100003245263985,2000,male,18,1,1
100006018132530,1983,male,35,1,4
1782803547,1990,male,28,1,3
100028993954693,1994,female,24,0,2
100011739063815,1990,female,28,0,3
100005350118725,1998,male,20,1,2
100024561681892,2001,female,17,0,1
100011482123340,1990,female,28,0,3
100005781555000,2001,male,17,1,1
100018488164933,1992,female,26,0,3
100000925984698,1991,male,27,1,3
100000134603059,1992,female,26,0,3
100012785021110,1997,female,21,0,2
100008894852894,1998,female,20,0,2
100004302613646,1982,male,36,1,4
100021816634035,1999,male,19,1,2
100001687072370,2000,male,18,1,1
100003967453061,1999,male,19,1,2
100013939745378,1995,male,23,1,2
100004509911917,2000,female,18,0,1
100023149088395,2002,male,16,1,1
100001823559263,1997,male,21,1,2
100000148766175,1999,male,19,1,2
100021376131886,2002,female,16,0,1
100005218966027,1980,female,38,0,4
100003088962442,2000,male,18,1,1
100001390532254,1985,male,33,1,4
100011559250209,1994,female,24,0,2
100003925599728,2000,female,18,0,1
100017342354199,2003,male,15,1,1
100009595595428,1997,male,21,1,2
100023798014677,1998,female,20,0,2
100006251768873,2000,female,18,0,1
100011324298813,1999,female,19,0,2
100005937763895,2000,female,18,0,1
100004081840520,1999,male,19,1,2
100013227061094,2003,female,15,0,1
100004024789224,1992,female,26,0,3
100004063301144,1980,male,38,1,4
100027031658425,1987,female,31,0,3
100000021498825,1984,female,34,0,4
100001288421046,1998,male,20,1,2
100001857861741,1992,male,26,1,3
100009420197499,1994,female,24,0,2
100000640205342,1983,female,35,0,4
100006464039495,1999,female,19,0,2
100013169174409,2000,male,18,1,1
100005405560247,1992,male,26,1,3
100006671711987,1979,female,39,0,4
100000028040388,1984,female,34,0,4
707144297,1985,male,33,1,4
100000357650244,1986,female,32,0,3
100016802433553,2000,male,18,1,1
100012196022685,2003,female,15,0,1
100001663801713,1986,female,32,0,3
100008276677487,1998,female,20,0,2
100001405580022,1979,male,39,1,4
100005939740010,1997,male,21,1,2
100006474519827,1985,female,33,0,4
100000160160835,1989,male,29,1,3
100004110211808,1984,female,34,0,4
100004366001618,1985,female,33,0,4
100001801444516,1990,female,28,0,3
100005575572995,1982,female,36,0,4
100007845362613,2002,male,16,1,1
100022935308885,2001,female,17,0,1
100006284448444,1991,female,27,0,3
100008505030929,1997,male,21,1,2
1510443254,1985,male,33,1,4
100005326802640,1990,female,28,0,3
100000204800920,1990,female,28,0,3
100015254853212,2001,male,17,1,1
100009304491267,1997,male,21,1,2
100003131940471,1992,male,26,1,3
100004509961291,2001,female,17,0,1
100000144723167,1987,male,31,1,3
100001539890344,1989,female,29,0,3
100026394501890,2002,female,16,0,1
100004404458887,1987,female,31,0,3
100003883474101,1983,female,35,0,4
100004190560836,1998,male,20,1,2
100009918390587,1999,female,19,0,2
699161406,1989,male,29,1,3
100003400657340,1982,male,36,1,4
100003028290042,1992,male,26,1,3
650592733,1984,female,34,0,4
100010414096998,1991,male,27,1,3
1669814927,1992,female,26,0,3
100004401158783,1985,male,33,1,4
100004414500554,1982,male,36,1,4
100009319458269,1982,male,36,1,4
100024418650775,2001,male,17,1,1
100010110974496,2005,female,13,0,1
100002363520755,1997,female,21,0,2
1333913336,1991,male,27,1,3
100004802346745,2000,male,18,1,1
100011702820954,2002,female,16,0,1
100004442713756,1980,female,38,0,4
100005769751492,1997,male,21,1,2
100022385094072,2000,male,18,1,1
100000189673156,1986,female,32,0,3
100000894898668,1992,male,26,1,3
100006241112742,1991,female,27,0,3
100023835200989,2003,female,15,0,1
100012728792603,1983,female,35,0,4
100007976886256,2002,female,16,0,1
100011119682052,1990,female,28,0,3
100004548461070,1987,male,31,1,3
100000095874193,1999,female,19,0,2
100005454960214,2002,female,16,0,1
100029574826132,1985,male,33,1,4
100002871514773,1998,female,20,0,2
100004078670362,1985,female,33,0,4
100011547182137,2004,male,14,1,1
100012325533931,2000,female,18,0,1
100001162020101,1979,female,39,0,4
100005122754705,2000,female,18,0,1
100006777523398,2001,female,17,0,1
100004563120901,1992,male,26,1,3
100003314734635,1992,female,26,0,3
100001400476830,1982,male,36,1,4
100014465705634,1985,female,33,0,4
1043620205,1984,female,34,0,4
100001829175399,1990,male,28,1,3
100021004624043,1989,female,29,0,3
100000120723118,2001,female,17,0,1
100019430735295,2003,female,15,0,1
100003915822802,1983,female,35,0,4
100002489375192,1997,female,21,0,2
100020882839059,1995,male,23,1,2
100003892117537,1987,female,31,0,3
100015531484116,1999,female,19,0,2
100004020777092,1981,male,37,1,4
520763890,1979,female,39,0,4
100009935405165,2000,female,18,0,1
100002869366503,1990,male,28,1,3
100006365139080,1986,female,32,0,3
100004106825141,1998,female,20,0,2
100002792517935,1989,male,29,1,3
100000126199934,1996,female,22,0,2
1103563317,1995,female,23,0,2
100018559893230,2006,female,12,0,1
100004370559513,1997,female,21,0,2
100003990451281,1982,male,36,1,4
100001824149059,1988,female,30,0,3
100011639221950,1979,female,39,0,4
100015997530516,1999,male,19,1,2
100013498924621,2004,male,14,1,1
1248668230,1981,male,37,1,4
100001151767083,2000,male,18,1,1
100010037416540,2004,female,14,0,1
100000879956196,1988,male,30,1,3
100012504038398,2000,male,18,1,1
100005390854936,1988,female,30,0,3
100001660910950,1989,male,29,1,3
100003317334066,1990,male,28,1,3
100004061828587,2001,female,17,0,1
100013590736465,1985,male,33,1,4
100000404454650,2000,female,18,0,1
100006615454576,2003,female,15,0,1
100002100228357,1999,male,19,1,2
100009479898336,1992,female,26,0,3
100002934625571,1985,male,33,1,4
100000888248954,1993,female,25,0,2
100012185044114,1988,male,30,1,3
100006624517489,1989,male,29,1,3
100003720127835,1979,male,39,1,4
100009401222415,1992,female,26,0,3
100011249946246,1997,female,21,0,2
100010010286483,2003,female,15,0,1
100024953082596,2001,female,17,0,1
100004939090095,1982,male,36,1,4
100006329490530,1992,female,26,0,3
100004281850954,1994,male,24,1,2
100014143840725,2003,female,15,0,1
100004641283018,2001,male,17,1,1
100004527480892,1991,male,27,1,3
100008209334769,2000,female,18,0,1
100015276167618,1999,female,19,0,2
100006779553167,2000,female,18,0,1
100014898553826,1999,female,19,0,2
100007782876834,2001,male,17,1,1
100009138232423,2000,female,18,0,1
100000325068995,1997,female,21,0,2
100007090423662,1988,male,30,1,3
100009220977864,1988,male,30,1,3
100005876502327,1994,male,24,1,2
100005228230714,1995,female,23,0,2
100023123417248,1996,male,22,1,2
100027821872713,1980,male,38,1,4
100022746615470,1992,female,26,0,3
100005550096275,1997,male,21,1,2
100014378880554,1997,male,21,1,2
100003093099262,1998,male,20,1,2
100027148205551,2000,female,18,0,1
100001256705252,1989,female,29,0,3
100007493495059,1996,male,22,1,2
100028062977341,2002,female,16,0,1
100002417092425,1990,male,28,1,3
100000096578158,1991,male,27,1,3
100001713205809,1998,female,20,0,2
1349169636,1997,female,21,0,2
606448547,1986,male,32,1,3
100003228195054,1995,male,23,1,2
100021718051491,1982,male,36,1,4
100002206131442,1991,male,27,1,3
100004286500161,1999,female,19,0,2
100000269908056,1994,female,24,0,2
100013939450899,2004,female,14,0,1
100011764353028,2000,female,18,0,1
100006036252134,1998,male,20,1,2
100001619887377,1992,female,26,0,3
100003929218898,1997,female,21,0,2
100009172258435,1995,female,23,0,2
100005617540600,1992,male,26,1,3
100004857273256,2001,male,17,1,1
100001879185408,1989,male,29,1,3
100007912810216,1992,male,26,1,3
100003158437459,1991,male,27,1,3
100008040647457,2002,male,16,1,1
100023236022829,1982,male,36,1,4
100003729043822,1998,female,20,0,2
100006020323359,1995,female,23,0,2
100004197997002,2002,male,16,1,1
100013583978023,1981,female,37,0,4
100007542311002,2004,male,14,1,1
100036738994827,1997,female,21,0,2
100004052367172,1990,female,28,0,3
100001899953506,1995,male,23,1,2
100002963564151,1986,male,32,1,3
100004284935017,2002,male,16,1,1
100001527021438,1996,male,22,1,2
100006617236469,1993,male,25,1,2
100003057862208,1991,female,27,0,3
100013026044149,2000,female,18,0,1
100004268618972,1985,male,33,1,4
100003809053158,1993,female,25,0,2
100004666051448,1989,female,29,0,3
100020259828673,1999,male,19,1,2
100004172310417,1985,female,33,0,4
100014965145680,2000,male,18,1,1
100002152191748,1989,female,29,0,3
100000205448017,1991,female,27,0,3
100001202655327,1997,female,21,0,2
100015431012206,1982,male,36,1,4
100004583379481,1994,female,24,0,2
100001058531176,1992,female,26,0,3
100011279413983,2004,female,14,0,1
100002947706477,1992,male,26,1,3
100003241944558,1992,female,26,0,3
100006292053995,1980,female,38,0,4
100009079757570,1991,female,27,0,3
100007131968921,2000,female,18,0,1
100000651023811,1990,female,28,0,3
100003574149443,1991,female,27,0,3
100005067671053,1987,female,31,0,3
100006467761571,2002,male,16,1,1
100000203779874,1996,female,22,0,2
1046154562,1994,male,24,1,2
100022491674554,2000,female,18,0,1
100003905176286,1998,male,20,1,2
100024688955975,2000,male,18,1,1
100013294634696,1991,male,27,1,3
100004265226080,1995,male,23,1,2
100015258542052,2000,female,18,0,1
100003151059385,1991,female,27,0,3
1465785634,1996,female,22,0,2
1826265381,1994,male,24,1,2
100004175282322,2003,male,15,1,1
100001172242630,1998,female,20,0,2
100006504125787,1996,male,22,1,2
100012235028389,1988,male,30,1,3
100004096903393,1982,male,36,1,4
100004577553339,1999,female,19,0,2
100003766752976,1992,female,26,0,3
100004278878770,1992,female,26,0,3
100014482203820,1995,female,23,0,2
100005437560153,1999,female,19,0,2
100000153961341,1986,female,32,0,3
100015795046219,1993,female,25,0,2
100013566547679,1995,male,23,1,2
100006750721532,2003,female,15,0,1
100000216823562,1992,male,26,1,3
100001834732881,1994,female,24,0,2
100012628903922,1996,male,22,1,2
100003598672473,1995,female,23,0,2
100011616428392,2001,female,17,0,1
100006734554335,1984,male,34,1,4
100006908222277,2000,female,18,0,1
1839968561,1992,female,26,0,3
100013632522860,1999,female,19,0,2
100007375087165,2002,female,16,0,1
100027346383546,1990,male,28,1,3
100019556940439,2000,female,18,0,1
100006150642457,2000,male,18,1,1
100004076236716,1999,female,19,0,2
100000223384443,1985,female,33,0,4
100021644601991,2003,female,15,0,1
100004988254774,1988,female,30,0,3
100027095286795,1992,male,26,1,3
100009451467475,1991,male,27,1,3
100013273659345,2002,female,16,0,1
100004317489736,1996,female,22,0,2
100001840716499,1982,female,36,0,4
100003782126926,1984,male,34,1,4
100005982004689,1991,female,27,0,3
100027855404780,1985,female,33,0,4
100023988730914,2003,female,15,0,1
100004443062538,1993,female,25,0,2
100006975104598,2000,female,18,0,1
100014184875888,2000,male,18,1,1
100025377845695,1985,female,33,0,4
100013162239377,2001,female,17,0,1
100007382896762,2000,male,18,1,1
100009481461313,1985,male,33,1,4
100003778927031,1996,female,22,0,2
100001658764564,1989,male,29,1,3
100002157196759,1995,female,23,0,2
100002057897145,1996,male,22,1,2
100001319707026,1986,female,32,0,3
100016132034374,2002,male,16,1,1
100004030380987,1991,male,27,1,3
1839454560,1982,male,36,1,4
100003620487569,2000,male,18,1,1
100006676965341,1999,male,19,1,2
100003601528318,1999,female,19,0,2
100001406081337,1984,male,34,1,4
100009967622669,1992,female,26,0,3
100004664502724,1991,female,27,0,3
100007180080425,1992,male,26,1,3
100003134884130,1994,female,24,0,2
100001222016162,1987,female,31,0,3
100000413235620,1999,male,19,1,2
100003110786190,1997,female,21,0,2
100004718469433,1994,female,24,0,2
100004608768746,1982,male,36,1,4
100008055610654,1997,male,21,1,2
1764648859,1989,female,29,0,3
100004035324457,1984,female,34,0,4
100003335881470,1991,female,27,0,3
100009513993461,1986,female,32,0,3
1189951799,1992,female,26,0,3
100024549128024,2003,male,15,1,1
100027120121596,1982,female,36,0,4
100004340774393,1993,female,25,0,2
100000760868018,1996,female,22,0,2
100009563721098,1999,female,19,0,2
100003762714834,1998,male,20,1,2
100024319067983,2000,female,18,0,1
100004093630534,1994,male,24,1,2
100008137535224,2003,male,15,1,1
1034390667,1990,male,28,1,3
100000330982389,1990,male,28,1,3
100010452120253,1998,female,20,0,2
100015562609120,1991,male,27,1,3
100036088893735,2003,female,15,0,1
100000979321988,1989,female,29,0,3
100009748591783,2002,female,16,0,1
100000074343625,1979,male,39,1,4
100003839700346,1990,male,28,1,3
100009076169156,1999,female,19,0,2
100006885222322,2001,female,17,0,1
100000909811712,1988,male,30,1,3
100008040850116,1983,male,35,1,4
100016039429235,1992,female,26,0,3
100012101888097,2002,male,16,1,1
100007641302208,2000,female,18,0,1
100003560438414,1992,female,26,0,3
100003123856372,1990,male,28,1,3
1698957229,1988,female,30,0,3
100013714122646,1989,female,29,0,3
100005334814602,2003,female,15,0,1
100001835949058,1988,female,30,0,3
100014086119692,1980,male,38,1,4
100004708806176,1993,male,25,1,2
100006275283913,1988,male,30,1,3
100017004916276,1998,female,20,0,2
100011864907416,2002,female,16,0,1
100015865607165,1998,male,20,1,2
100005863902594,1998,male,20,1,2
100009466436551,2004,male,14,1,1
1394816677,1981,male,37,1,4
100011044142641,1985,male,33,1,4
100007887516865,1992,male,26,1,3
100001911818499,1995,male,23,1,2
100011018251250,2002,female,16,0,1
100008078952937,1999,male,19,1,2
100003267232391,1989,male,29,1,3
100006466410766,2000,female,18,0,1
100024608322666,2000,female,18,0,1
100005409661165,1992,male,26,1,3
100004321021330,1997,female,21,0,2
100006903010660,2000,male,18,1,1
100013852069195,2001,male,17,1,1
1771230736,1989,male,29,1,3
100007255807007,2001,female,17,0,1
100006432910363,1991,female,27,0,3
100005936310915,1995,male,23,1,2
100012535081404,1997,female,21,0,2
100002123925497,1994,male,24,1,2
100005168018523,1990,male,28,1,3
100025146827647,1999,female,19,0,2
100006535120716,2001,male,17,1,1
100010585487191,2002,female,16,0,1
100008287633881,2002,female,16,0,1
100009855932900,2001,male,17,1,1
100011341301884,1996,female,22,0,2
100002229197111,1991,male,27,1,3
100008100494598,1999,female,19,0,2
100005521218052,1999,female,19,0,2
100001868594137,1990,female,28,0,3
100012667951426,2002,female,16,0,1
100005186532546,1998,female,20,0,2
100001567934847,1987,male,31,1,3
100004451047867,1990,male,28,1,3
100019720750641,2002,male,16,1,1
100004155246962,1999,female,19,0,2
100011205872463,1991,male,27,1,3
100000801098525,1997,male,21,1,2
100004402063674,2001,male,17,1,1
1837522991,1994,male,24,1,2
100001458395533,1991,male,27,1,3
100016670322718,2002,female,16,0,1
100017052702632,1992,male,26,1,3
100003970451047,1999,male,19,1,2
100008903026635,2002,female,16,0,1
100002906443285,1990,male,28,1,3
100008021623341,1993,female,25,0,2
100009165540995,2001,male,17,1,1
100003760981647,1997,female,21,0,2
100001677571368,1991,male,27,1,3
100008512753562,1995,male,23,1,2
100009238808621,1981,female,37,0,4
100007783178859,1996,male,22,1,2
100009613278434,2000,male,18,1,1
703143266,1987,female,31,0,3
100004352073247,2000,male,18,1,1
100000511055360,1984,male,34,1,4
100021334440817,1987,female,31,0,3
100002977415070,1992,female,26,0,3
100005071834368,2000,male,18,1,1
100015975276831,2003,male,15,1,1
100004543357128,2000,male,18,1,1
100005846193507,1999,male,19,1,2
100008478512068,2002,female,16,0,1
100012127594582,1984,male,34,1,4
100027445848715,1983,male,35,1,4
100003025969806,1998,female,20,0,2
100004852214233,2000,female,18,0,1
100018206821753,2003,male,15,1,1
100012105315463,1992,male,26,1,3
100005371110891,1999,male,19,1,2
100021494693238,1988,female,30,0,3
100003351397412,1997,female,21,0,2
100004487653319,1996,female,22,0,2
100001494735464,1995,male,23,1,2
100003876201382,1989,female,29,0,3
100004978862485,1999,male,19,1,2
1297789098,1987,female,31,0,3
100010805347117,1997,male,21,1,2
100013749586118,2003,female,15,0,1
1358241256,1991,male,27,1,3
100004145135722,1992,male,26,1,3
100009447609807,1997,male,21,1,2
100000121417066,1980,male,38,1,4
100003723547639,1992,female,26,0,3
100015261574301,2001,male,17,1,1
100003256749011,1990,female,28,0,3
100022928475823,1982,male,36,1,4
100000863285789,1987,female,31,0,3
100000090891986,1991,male,27,1,3
100026410203221,2000,male,18,1,1
679556615,1988,female,30,0,3
100002768607573,2001,male,17,1,1
100002204870180,1996,male,22,1,2
100003541753439,1982,female,36,0,4
100004548161241,1988,female,30,0,3
100008590142342,2003,female,15,0,1
100022991471506,2002,female,16,0,1
100005398028267,1992,female,26,0,3
100003967579072,1999,female,19,0,2
100003828427493,1991,male,27,1,3
1228100661,1990,male,28,1,3
100002851005263,1992,female,26,0,3
100008179695187,1991,female,27,0,3
100007894025202,2002,female,16,0,1
1066306018,1987,male,31,1,3
100000471293133,1992,female,26,0,3
100013737017806,1998,female,20,0,2
100007837327411,1996,female,22,0,2
100003018936730,1992,female,26,0,3
834484264,1990,female,28,0,3
100027565950186,2003,female,15,0,1
100005371514215,2000,female,18,0,1
100003469616736,1991,female,27,0,3
100012217513961,1991,female,27,0,3
100007317602917,2002,female,16,0,1
100008882019893,1997,male,21,1,2
100008304638118,2003,female,15,0,1
100003614240297,1997,male,21,1,2
100006237373074,1985,female,33,0,4
100001563608505,1998,male,20,1,2
1822629379,1996,male,22,1,2
100012081760484,2000,male,18,1,1
100001883290516,1986,male,32,1,3
100010101966206,2001,female,17,0,1
100000805551818,1995,female,23,0,2
855869595,1986,male,32,1,3
100003961700354,1989,male,29,1,3
100003267743975,1981,female,37,0,4
100004990092792,1998,female,20,0,2
100004156149189,1997,female,21,0,2
100000466172002,1981,female,37,0,4
100000721346533,2002,female,16,0,1
100008536333520,1999,female,19,0,2
100001221987514,1992,male,26,1,3
100006299862903,1992,male,26,1,3
100011033354559,1982,male,36,1,4
100022252906620,1986,male,32,1,3
100023844140428,2000,male,18,1,1
100013477903960,1999,male,19,1,2
100004001586861,2000,female,18,0,1
100009264777027,2000,male,18,1,1
100022313618213,2002,female,16,0,1
100000411624507,1980,male,38,1,4
100018593416949,2001,female,17,0,1
100006554684229,1982,male,36,1,4
100013682202322,1992,female,26,0,3
100009979111193,2003,female,15,0,1
100012474368140,2001,male,17,1,1
100002925792486,2000,female,18,0,1
100011097728915,1997,male,21,1,2
100017715575230,2003,female,15,0,1
100007603447978,2000,male,18,1,1
100004790740195,1992,female,26,0,3
100011101772341,1989,male,29,1,3
100000326225164,1992,female,26,0,3
100001684489791,1992,female,26,0,3
100004164005646,1996,male,22,1,2
100004320695864,1999,male,19,1,2
100010280524423,1998,male,20,1,2
100025415052888,2000,male,18,1,1
100000303506985,1991,female,27,0,3
100011916343334,1984,female,34,0,4
100000018921371,1990,male,28,1,3
100003210679204,1985,male,33,1,4
100022696353822,1999,male,19,1,2
100004357416549,2002,female,16,0,1
100001759619122,1991,male,27,1,3
100001809318170,2000,female,18,0,1
100001630172358,1993,female,25,0,2
100005148963183,1991,female,27,0,3
100026808275969,1990,male,28,1,3
100007988028213,1996,female,22,0,2
100001840976160,1992,female,26,0,3
100003482143254,1984,female,34,0,4
100012024018631,1998,male,20,1,2
100007301191504,2000,female,18,0,1
100004997859273,1987,male,31,1,3
100000564063018,1991,male,27,1,3
100007722485123,2001,female,17,0,1
100005181518307,1994,female,24,0,2
100001383018635,1996,female,22,0,2
100000206716927,1983,female,35,0,4
100027127357832,2000,female,18,0,1
100000221131486,1979,male,39,1,4
1636435248,1994,male,24,1,2
100009271648711,1998,male,20,1,2
100012175683382,1987,female,31,0,3
100004510896792,1999,female,19,0,2
100007740634531,1986,female,32,0,3
100001711101687,1992,male,26,1,3
